track_id,track_name,album,artist,plist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1EbufX0T2Y8JNuP82OEniG,Story of OJ FREEstyle,#Nike,DJ Max Star,Matt Music,0.734,0.807,0,-4.758,1,0.776,0.354,0.0,0.254,0.746,166.185,audio_features,spotify:track:1EbufX0T2Y8JNuP82OEniG,https://api.spotify.com/v1/tracks/1EbufX0T2Y8JNuP82OEniG,https://api.spotify.com/v1/audio-analysis/1EbufX0T2Y8JNuP82OEniG,229329,4
1EctHhZDW0pygVVvsociEY,Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2014 Remaster,No Way Out (2014 Remaster),Diddy,Matt Music,0.54,0.878,9,-3.039,1,0.29,0.139,0.0,0.0821,0.575,91.285,audio_features,spotify:track:1EctHhZDW0pygVVvsociEY,https://api.spotify.com/v1/tracks/1EctHhZDW0pygVVvsociEY,https://api.spotify.com/v1/audio-analysis/1EctHhZDW0pygVVvsociEY,283800,4
1Efl4t3HJXwqRygM4cXVX3,Ocarina Of Time - Hyrule Field,Legend Of Zelda,Good Knight Productions,Just Fuck Me Up Fam,0.285,0.551,0,-7.33,1,0.0349,0.73,0.92,0.366,0.254,145.899,audio_features,spotify:track:1Efl4t3HJXwqRygM4cXVX3,https://api.spotify.com/v1/tracks/1Efl4t3HJXwqRygM4cXVX3,https://api.spotify.com/v1/audio-analysis/1Efl4t3HJXwqRygM4cXVX3,299354,4
1F35Dmog9pekyCVnH1eQpl,Photo ID (with Dominic Fike),We Love Dogs!,Remi Wolf,Matt Music,0.75,0.829,1,-4.942,1,0.0915,0.21,0.0,0.279,0.87,115.894,audio_features,spotify:track:1F35Dmog9pekyCVnH1eQpl,https://api.spotify.com/v1/tracks/1F35Dmog9pekyCVnH1eQpl,https://api.spotify.com/v1/audio-analysis/1F35Dmog9pekyCVnH1eQpl,209971,4
1FVUFtrQnIqgwEXrRb2Qrr,Outside!,FM!,Vince Staples,Matt Music,0.906,0.807,6,-4.035,0,0.125,0.318,0.0,0.12,0.668,100.062,audio_features,spotify:track:1FVUFtrQnIqgwEXrRb2Qrr,https://api.spotify.com/v1/tracks/1FVUFtrQnIqgwEXrRb2Qrr,https://api.spotify.com/v1/audio-analysis/1FVUFtrQnIqgwEXrRb2Qrr,125120,4
1FfxSgLHUkNCCLdZ7wrCTY,The Devil Is A Lie,Mastermind (Deluxe),Rick Ross,SHOTCLOCK BANGERS,0.68,0.83,5,-3.922,0,0.0926,0.00167,0.0,0.382,0.636,102.919,audio_features,spotify:track:1FfxSgLHUkNCCLdZ7wrCTY,https://api.spotify.com/v1/tracks/1FfxSgLHUkNCCLdZ7wrCTY,https://api.spotify.com/v1/audio-analysis/1FfxSgLHUkNCCLdZ7wrCTY,310667,4
1FsH6OZCKLWbBgqj8JcCvO,The Man,Lift Your Spirit,Aloe Blacc,Best of the Best of the Best,0.531,0.77,11,-7.205,0,0.0434,0.0332,0.0,0.235,0.504,85.996,audio_features,spotify:track:1FsH6OZCKLWbBgqj8JcCvO,https://api.spotify.com/v1/tracks/1FsH6OZCKLWbBgqj8JcCvO,https://api.spotify.com/v1/audio-analysis/1FsH6OZCKLWbBgqj8JcCvO,255907,4
1FvU97lrWOG2NRxErh6OZz,Bad and Boujee (feat. Lil Uzi Vert),Bad and Boujee (feat. Lil Uzi Vert),Migos,SHOTCLOCK BANGERS,0.897,0.661,8,-6.2,0,0.27,0.0633,0.0,0.116,0.193,127.081,audio_features,spotify:track:1FvU97lrWOG2NRxErh6OZz,https://api.spotify.com/v1/tracks/1FvU97lrWOG2NRxErh6OZz,https://api.spotify.com/v1/audio-analysis/1FvU97lrWOG2NRxErh6OZz,334467,4
1GXPBNGMUFyG56Gf9pyMQo,My Doorbell,Get Behind Me Satan,The White Stripes,youth classics,0.609,0.662,8,-9.978,1,0.0347,0.3,0.00649,0.0985,0.82,97.241,audio_features,spotify:track:1GXPBNGMUFyG56Gf9pyMQo,https://api.spotify.com/v1/tracks/1GXPBNGMUFyG56Gf9pyMQo,https://api.spotify.com/v1/audio-analysis/1GXPBNGMUFyG56Gf9pyMQo,241867,4
1GdSEt8LIZxJrrW8SFwZuo,Outlandish Poetica,Outlandish Poetica,Jonathan Something,Matt Music,0.569,0.783,1,-6.373,0,0.0743,0.00719,1e-06,0.129,0.463,100.149,audio_features,spotify:track:1GdSEt8LIZxJrrW8SFwZuo,https://api.spotify.com/v1/tracks/1GdSEt8LIZxJrrW8SFwZuo,https://api.spotify.com/v1/audio-analysis/1GdSEt8LIZxJrrW8SFwZuo,305054,4
1GzNGrxi4NIOKu0Z4npUss,Encore,The Black Album,JAY-Z,Matt Music,0.382,0.92,10,-1.149,0,0.259,0.285,0.00125,0.973,0.525,98.907,audio_features,spotify:track:1GzNGrxi4NIOKu0Z4npUss,https://api.spotify.com/v1/tracks/1GzNGrxi4NIOKu0Z4npUss,https://api.spotify.com/v1/audio-analysis/1GzNGrxi4NIOKu0Z4npUss,250973,1
1HNs07uZxZniPNmniw2GTa,Apparently,2014 Forest Hills Drive,J. Cole,Best of the Best of the Best,0.8,0.543,5,-9.236,1,0.0911,0.564,0.0,0.116,0.534,133.98,audio_features,spotify:track:1HNs07uZxZniPNmniw2GTa,https://api.spotify.com/v1/tracks/1HNs07uZxZniPNmniw2GTa,https://api.spotify.com/v1/audio-analysis/1HNs07uZxZniPNmniw2GTa,293040,4
1HwbgJAU9PZ7YbzKgVgoIF,Sierra Leone,channel ORANGE,Frank Ocean,Matt Music,0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.017,audio_features,spotify:track:1HwbgJAU9PZ7YbzKgVgoIF,https://api.spotify.com/v1/tracks/1HwbgJAU9PZ7YbzKgVgoIF,https://api.spotify.com/v1/audio-analysis/1HwbgJAU9PZ7YbzKgVgoIF,148760,4
1IeCWMwZs4rCmwPOjZYWN7,Poke It Out (feat. J. Cole),Poke It Out (feat. J. Cole),Wale,Matt Music,0.778,0.934,9,-3.488,1,0.321,0.184,0.0,0.123,0.803,98.97,audio_features,spotify:track:1IeCWMwZs4rCmwPOjZYWN7,https://api.spotify.com/v1/tracks/1IeCWMwZs4rCmwPOjZYWN7,https://api.spotify.com/v1/audio-analysis/1IeCWMwZs4rCmwPOjZYWN7,183333,4
1Iw9Etmsrn5IsC7e7M2vqc,Facebook Story,Blonde,Frank Ocean,Matt Music,0.692,0.18,7,-20.549,1,0.702,0.874,0.0,0.248,0.727,56.32,audio_features,spotify:track:1Iw9Etmsrn5IsC7e7M2vqc,https://api.spotify.com/v1/tracks/1Iw9Etmsrn5IsC7e7M2vqc,https://api.spotify.com/v1/audio-analysis/1Iw9Etmsrn5IsC7e7M2vqc,68588,4
1KPQP8m3OY5xFWHcgtKG5o,Periodic Table,Periodic Table,A$AP Twelvyy,Matt Music,0.626,0.894,11,-5.52,0,0.367,0.0565,0.0,0.331,0.567,83.637,audio_features,spotify:track:1KPQP8m3OY5xFWHcgtKG5o,https://api.spotify.com/v1/tracks/1KPQP8m3OY5xFWHcgtKG5o,https://api.spotify.com/v1/audio-analysis/1KPQP8m3OY5xFWHcgtKG5o,170697,4
1Ke6bqdvdGJF1ftvuO8qtP,The Food - Live,Be,Common,Matt Music,0.382,0.733,7,-8.52,1,0.242,0.0132,0.0,0.965,0.712,99.341,audio_features,spotify:track:1Ke6bqdvdGJF1ftvuO8qtP,https://api.spotify.com/v1/tracks/1Ke6bqdvdGJF1ftvuO8qtP,https://api.spotify.com/v1/audio-analysis/1Ke6bqdvdGJF1ftvuO8qtP,216867,4
1L1X58KWfCltG5Dp62rulI,Gucci Time (feat. Swizz Beatz),Gucci Time (feat. Swizz Beatz),Gucci Mane,Matt Music,0.572,0.917,5,-3.567,0,0.277,0.591,0.0,0.592,0.361,83.799,audio_features,spotify:track:1L1X58KWfCltG5Dp62rulI,https://api.spotify.com/v1/tracks/1L1X58KWfCltG5Dp62rulI,https://api.spotify.com/v1/audio-analysis/1L1X58KWfCltG5Dp62rulI,176665,4
1LgjqqeUpcACk4a94SiinY,"Suite Bergamasque, L. 75: III. Clair De Lune","Sleep, Volume 2",Steve Anderson,tipofmytongue,0.428,0.0108,1,-27.554,1,0.0425,0.993,0.924,0.0812,0.0397,68.661,audio_features,spotify:track:1LgjqqeUpcACk4a94SiinY,https://api.spotify.com/v1/tracks/1LgjqqeUpcACk4a94SiinY,https://api.spotify.com/v1/audio-analysis/1LgjqqeUpcACk4a94SiinY,316747,4
1M29H6bvDB30sIPF0sIid5,GBKW (God Bless Kanye West),Captain California,Murs,Matt Music,0.719,0.802,1,-5.639,1,0.218,0.0736,0.0,0.107,0.745,86.396,audio_features,spotify:track:1M29H6bvDB30sIPF0sIid5,https://api.spotify.com/v1/tracks/1M29H6bvDB30sIPF0sIid5,https://api.spotify.com/v1/audio-analysis/1M29H6bvDB30sIPF0sIid5,202307,4
1MGGbAkpmspdQMjJA8gS2E,"What Happens (feat. A$AP Rocky, A$AP Ferg, Joey Bada$$, Kirk Knight, Nyck Caution, Meechy Darko & Zombie Juice)",Cozy Tapes Vol. 2: Too Cozy,A$AP Mob,Matt Music,0.583,0.686,2,-6.932,1,0.392,0.324,0.0,0.132,0.743,144.607,audio_features,spotify:track:1MGGbAkpmspdQMjJA8gS2E,https://api.spotify.com/v1/tracks/1MGGbAkpmspdQMjJA8gS2E,https://api.spotify.com/v1/audio-analysis/1MGGbAkpmspdQMjJA8gS2E,219333,4
1MJErNPIQUoEMu4YUUmecm,Neon Guts (feat. Pharrell Williams),Luv Is Rage 2,Lil Uzi Vert,Matt Music,0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,audio_features,spotify:track:1MJErNPIQUoEMu4YUUmecm,https://api.spotify.com/v1/tracks/1MJErNPIQUoEMu4YUUmecm,https://api.spotify.com/v1/audio-analysis/1MJErNPIQUoEMu4YUUmecm,258789,4
1N90cV79gbBgO0bOs74Y0t,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)","Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,Matt Music,0.786,0.735,0,-4.502,0,0.0495,0.362,0.0,0.176,0.747,110.124,audio_features,spotify:track:1N90cV79gbBgO0bOs74Y0t,https://api.spotify.com/v1/tracks/1N90cV79gbBgO0bOs74Y0t,https://api.spotify.com/v1/audio-analysis/1N90cV79gbBgO0bOs74Y0t,229640,4
1NBhwaKsdyiuRWNbyLbW3t,Definition Of A Rap Flow,Secreto a Voces ( Worldwide Rap Vol.II ),A-F-R-O,Matt Music,0.843,0.894,9,-3.794,1,0.157,0.558,1.4e-06,0.241,0.746,110.953,audio_features,spotify:track:1NBhwaKsdyiuRWNbyLbW3t,https://api.spotify.com/v1/tracks/1NBhwaKsdyiuRWNbyLbW3t,https://api.spotify.com/v1/audio-analysis/1NBhwaKsdyiuRWNbyLbW3t,158250,4
1Nd2TGgHrjVp9ZCIcOxcI4,Lost Woods/Saria's Song,Legend of Zelda Ultimate Medley,String Player Gamer,Just Fuck Me Up Fam,0.664,0.252,8,-17.059,1,0.0465,0.851,0.00234,0.236,0.972,136.605,audio_features,spotify:track:1Nd2TGgHrjVp9ZCIcOxcI4,https://api.spotify.com/v1/tracks/1Nd2TGgHrjVp9ZCIcOxcI4,https://api.spotify.com/v1/audio-analysis/1Nd2TGgHrjVp9ZCIcOxcI4,31566,4
1OFDvjJmTYtvLk2jX9Ltc7,Ill Mind of Hopsin 4,Ill Mind of Hopsin 4,Hopsin,Matt Music,0.81,0.609,2,-9.63,1,0.359,0.36,0.0,0.157,0.382,91.117,audio_features,spotify:track:1OFDvjJmTYtvLk2jX9Ltc7,https://api.spotify.com/v1/tracks/1OFDvjJmTYtvLk2jX9Ltc7,https://api.spotify.com/v1/audio-analysis/1OFDvjJmTYtvLk2jX9Ltc7,267600,4
1OWQpo4wfNRXGm7vBe6vd3,Brothers,Indicud,Kid Cudi,Matt Music,0.55,0.855,0,-5.032,1,0.285,0.169,0.00559,0.154,0.38,177.375,audio_features,spotify:track:1OWQpo4wfNRXGm7vBe6vd3,https://api.spotify.com/v1/tracks/1OWQpo4wfNRXGm7vBe6vd3,https://api.spotify.com/v1/audio-analysis/1OWQpo4wfNRXGm7vBe6vd3,281507,4
1OmmCrliFMIWzNke437KHE,GP4,No Pressure,Logic,Matt Music,0.809,0.684,6,-3.578,0,0.273,0.282,1.44e-06,0.241,0.857,85.009,audio_features,spotify:track:1OmmCrliFMIWzNke437KHE,https://api.spotify.com/v1/tracks/1OmmCrliFMIWzNke437KHE,https://api.spotify.com/v1/audio-analysis/1OmmCrliFMIWzNke437KHE,274060,4
1Ora7FZJR5xWId7upB1dlo,No. 99,B4.DA.$$,Joey Bada$$,Matt Music,0.619,0.842,1,-5.473,0,0.291,0.235,0.0,0.169,0.478,101.448,audio_features,spotify:track:1Ora7FZJR5xWId7upB1dlo,https://api.spotify.com/v1/tracks/1Ora7FZJR5xWId7upB1dlo,https://api.spotify.com/v1/audio-analysis/1Ora7FZJR5xWId7upB1dlo,171125,4
1OsjZeUg7cGuiCr4E8schs,Need To Know (feat. Chance The Rapper),This Unruly Mess I've Made,Macklemore & Ryan Lewis,Matt Music,0.603,0.49,6,-8.58,1,0.129,0.402,4.04e-06,0.125,0.331,85.876,audio_features,spotify:track:1OsjZeUg7cGuiCr4E8schs,https://api.spotify.com/v1/tracks/1OsjZeUg7cGuiCr4E8schs,https://api.spotify.com/v1/audio-analysis/1OsjZeUg7cGuiCr4E8schs,232000,4
1P1DwndYaVJDUP5JjG9hac,Church,Church,BJ The Chicago Kid,Matt Music,0.692,0.425,11,-9.813,0,0.0623,0.0273,0.0,0.39,0.429,95.994,audio_features,spotify:track:1P1DwndYaVJDUP5JjG9hac,https://api.spotify.com/v1/tracks/1P1DwndYaVJDUP5JjG9hac,https://api.spotify.com/v1/audio-analysis/1P1DwndYaVJDUP5JjG9hac,287966,4
1P3zZ7cwiZ2WFcJMKNVEAv,The Legend Of Zelda - Overworld,Legend Of Zelda,Good Knight Productions,Just Fuck Me Up Fam,0.207,0.811,1,-6.877,1,0.0344,0.00301,0.783,0.216,0.697,199.976,audio_features,spotify:track:1P3zZ7cwiZ2WFcJMKNVEAv,https://api.spotify.com/v1/tracks/1P3zZ7cwiZ2WFcJMKNVEAv,https://api.spotify.com/v1/audio-analysis/1P3zZ7cwiZ2WFcJMKNVEAv,148413,4
1P5OPN8MbPgFznEp1b7OiN,Brand New,G I R L,Pharrell Williams,Best of the Best of the Best,0.904,0.858,8,-6.536,1,0.204,0.335,3.58e-05,0.0594,0.679,120.128,audio_features,spotify:track:1P5OPN8MbPgFznEp1b7OiN,https://api.spotify.com/v1/tracks/1P5OPN8MbPgFznEp1b7OiN,https://api.spotify.com/v1/audio-analysis/1P5OPN8MbPgFznEp1b7OiN,271693,4
1PH2MDbcBAU094DlgTIND1,THANK GOD,UTOPIA,Travis Scott,Matt Music,0.657,0.553,10,-7.08,0,0.0394,0.254,0.0,0.129,0.576,134.925,audio_features,spotify:track:1PH2MDbcBAU094DlgTIND1,https://api.spotify.com/v1/tracks/1PH2MDbcBAU094DlgTIND1,https://api.spotify.com/v1/audio-analysis/1PH2MDbcBAU094DlgTIND1,184889,4
1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,Late Registration,Kanye West,Matt Music,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4
1PSOEWhJXNJ0NpjgedMqZ6,Maybach Music 2,Deeper Than Rap,Rick Ross,Matt Music,0.333,0.769,4,-6.85,0,0.385,0.0728,0.0,0.322,0.334,76.307,audio_features,spotify:track:1PSOEWhJXNJ0NpjgedMqZ6,https://api.spotify.com/v1/tracks/1PSOEWhJXNJ0NpjgedMqZ6,https://api.spotify.com/v1/audio-analysis/1PSOEWhJXNJ0NpjgedMqZ6,299867,4
1PjKowBEfdICVBaxJDPsvm,Prima Donna,Prima Donna,Vince Staples,Matt Music,0.712,0.649,11,-7.507,1,0.5,0.25,5.68e-06,0.353,0.326,154.028,audio_features,spotify:track:1PjKowBEfdICVBaxJDPsvm,https://api.spotify.com/v1/tracks/1PjKowBEfdICVBaxJDPsvm,https://api.spotify.com/v1/audio-analysis/1PjKowBEfdICVBaxJDPsvm,210053,4
1PqLFmSXN4srQYd31kklJY,The Only One (feat. Jimetta Rose),Give Me My Flowers While I Can Still Smell Them,Blu & Exile,Best of the Best of the Best,0.484,0.816,5,-7.071,0,0.338,0.229,0.0,0.149,0.655,93.058,audio_features,spotify:track:1PqLFmSXN4srQYd31kklJY,https://api.spotify.com/v1/tracks/1PqLFmSXN4srQYd31kklJY,https://api.spotify.com/v1/audio-analysis/1PqLFmSXN4srQYd31kklJY,215200,4
1QCJfrkYyUC59owJ6uLQls,Really Really,Really Really,Kevin Gates,SHOTCLOCK BANGERS,0.77,0.659,0,-6.033,1,0.0823,0.0044,0.0,0.128,0.248,118.805,audio_features,spotify:track:1QCJfrkYyUC59owJ6uLQls,https://api.spotify.com/v1/tracks/1QCJfrkYyUC59owJ6uLQls,https://api.spotify.com/v1/audio-analysis/1QCJfrkYyUC59owJ6uLQls,232090,4
1R5tBLLjLOP93yu575oGu4,The Legend Of Zelda: Ocarina Of Time - Lost Woods,The Legend Of Zelda Vol.5,Good Knight Productions,Just Fuck Me Up Fam,0.492,0.406,0,-16.451,1,0.0304,0.543,0.96,0.15,0.268,139.99,audio_features,spotify:track:1R5tBLLjLOP93yu575oGu4,https://api.spotify.com/v1/tracks/1R5tBLLjLOP93yu575oGu4,https://api.spotify.com/v1/audio-analysis/1R5tBLLjLOP93yu575oGu4,168096,4
1RUTIdTnFs8lHSc0Zr4UJB,Up Up & Away,Man On The Moon: The End Of Day (Deluxe),Kid Cudi,Best of the Best of the Best,0.66,0.881,10,-6.119,0,0.0849,0.0722,3.43e-05,0.362,0.586,120.018,audio_features,spotify:track:1RUTIdTnFs8lHSc0Zr4UJB,https://api.spotify.com/v1/tracks/1RUTIdTnFs8lHSc0Zr4UJB,https://api.spotify.com/v1/audio-analysis/1RUTIdTnFs8lHSc0Zr4UJB,227347,4
1RoMbgq42xO1DDseGTtuEE,Breathe In Breathe Out,The College Dropout,Kanye West,Matt Music,0.533,0.72,1,-3.401,0,0.466,0.344,0.0,0.185,0.921,82.645,audio_features,spotify:track:1RoMbgq42xO1DDseGTtuEE,https://api.spotify.com/v1/tracks/1RoMbgq42xO1DDseGTtuEE,https://api.spotify.com/v1/audio-analysis/1RoMbgq42xO1DDseGTtuEE,246933,1
1S6NpdvFXqHZfPUUEOIjtG,Opposites Attract (Tomorrow W/O Her),Overly Dedicated,Kendrick Lamar,Matt Music,0.608,0.814,6,-5.908,1,0.435,0.657,5.86e-06,0.256,0.587,192.157,audio_features,spotify:track:1S6NpdvFXqHZfPUUEOIjtG,https://api.spotify.com/v1/tracks/1S6NpdvFXqHZfPUUEOIjtG,https://api.spotify.com/v1/audio-analysis/1S6NpdvFXqHZfPUUEOIjtG,271909,4
1S8JnwFW9oFGH5uK3YeO4P,No More Parties In LA,The Life Of Pablo,Kanye West,SHOTCLOCK BANGERS,0.493,0.922,5,-1.621,1,0.303,0.225,0.0,0.221,0.694,94.679,audio_features,spotify:track:1S8JnwFW9oFGH5uK3YeO4P,https://api.spotify.com/v1/tracks/1S8JnwFW9oFGH5uK3YeO4P,https://api.spotify.com/v1/audio-analysis/1S8JnwFW9oFGH5uK3YeO4P,374413,4
1SGt65i9AnXYdDQt1AtDRH,3500 (feat. Future & 2 Chainz),Rodeo,Travis Scott,Matt Music,0.781,0.595,8,-6.069,0,0.155,0.113,2.48e-06,0.13,0.338,123.973,audio_features,spotify:track:1SGt65i9AnXYdDQt1AtDRH,https://api.spotify.com/v1/tracks/1SGt65i9AnXYdDQt1AtDRH,https://api.spotify.com/v1/audio-analysis/1SGt65i9AnXYdDQt1AtDRH,461840,4
1Ser4X0TKttOvo8bgdytTP,Come Get Her,SremmLife,Rae Sremmurd,SHOTCLOCK BANGERS,0.689,0.564,2,-6.226,1,0.14,0.19,0.0,0.0721,0.122,185.03,audio_features,spotify:track:1Ser4X0TKttOvo8bgdytTP,https://api.spotify.com/v1/tracks/1Ser4X0TKttOvo8bgdytTP,https://api.spotify.com/v1/audio-analysis/1Ser4X0TKttOvo8bgdytTP,212947,4
1SlPhbS52PbNqqVCqGU12I,Show Me What You Got,Kingdom Come,JAY-Z,Matt Music,0.431,0.957,10,-0.982,0,0.26,0.0261,0.0,0.261,0.419,105.468,audio_features,spotify:track:1SlPhbS52PbNqqVCqGU12I,https://api.spotify.com/v1/tracks/1SlPhbS52PbNqqVCqGU12I,https://api.spotify.com/v1/audio-analysis/1SlPhbS52PbNqqVCqGU12I,223120,4
1TEllkLQXwYutCSfG5C4N6,The Wind Waker - Overworld,Legend Of Zelda,Good Knight Productions,Just Fuck Me Up Fam,0.56,0.615,10,-10.34,1,0.0718,0.0967,0.905,0.275,0.806,149.946,audio_features,spotify:track:1TEllkLQXwYutCSfG5C4N6,https://api.spotify.com/v1/tracks/1TEllkLQXwYutCSfG5C4N6,https://api.spotify.com/v1/audio-analysis/1TEllkLQXwYutCSfG5C4N6,158984,4
1TIiWomS4i0Ikaf9EKdcLn,disco tits,BLUE LIPS (lady wood phase II),Tove Lo,Matt Music,0.79,0.728,7,-6.523,1,0.0612,0.025,0.00106,0.172,0.333,110.059,audio_features,spotify:track:1TIiWomS4i0Ikaf9EKdcLn,https://api.spotify.com/v1/tracks/1TIiWomS4i0Ikaf9EKdcLn,https://api.spotify.com/v1/audio-analysis/1TIiWomS4i0Ikaf9EKdcLn,223795,4
1TK07KcIGCUCli3lLx79yW,Icy,Trap House (Explicit),Gucci Mane,Matt Music,0.764,0.718,10,-4.618,0,0.0946,0.052,0.0,0.149,0.679,92.098,audio_features,spotify:track:1TK07KcIGCUCli3lLx79yW,https://api.spotify.com/v1/tracks/1TK07KcIGCUCli3lLx79yW,https://api.spotify.com/v1/audio-analysis/1TK07KcIGCUCli3lLx79yW,283773,4
1TUNcLZZImGkNlviSpQp6H,Head High,Head High,Joey Bada$$,Matt Music,0.618,0.864,2,-3.838,1,0.371,0.0969,0.0,0.19,0.597,169.978,audio_features,spotify:track:1TUNcLZZImGkNlviSpQp6H,https://api.spotify.com/v1/tracks/1TUNcLZZImGkNlviSpQp6H,https://api.spotify.com/v1/audio-analysis/1TUNcLZZImGkNlviSpQp6H,180827,4
1TWNKyNQOBfNUkWWs7FooF,XS,SAWAYAMA,Rina Sawayama,Matt Music,0.635,0.929,2,-3.256,0,0.146,0.0854,1.14e-06,0.0822,0.59,117.039,audio_features,spotify:track:1TWNKyNQOBfNUkWWs7FooF,https://api.spotify.com/v1/tracks/1TWNKyNQOBfNUkWWs7FooF,https://api.spotify.com/v1/audio-analysis/1TWNKyNQOBfNUkWWs7FooF,201060,4
1Ti0PgnYprgwAo4EY6mG72,The Missing - Radio Edit,The Missing (Radio Edit),Cassius,Matt Music,0.804,0.911,7,-3.505,0,0.0365,0.0648,0.0,0.0929,0.843,120.0,audio_features,spotify:track:1Ti0PgnYprgwAo4EY6mG72,https://api.spotify.com/v1/tracks/1Ti0PgnYprgwAo4EY6mG72,https://api.spotify.com/v1/audio-analysis/1Ti0PgnYprgwAo4EY6mG72,238333,4
1Tpn9QCsj746NNbDxQ24gr,Compensating (feat. Young Thug),Compensating,Aminé,Matt Music,0.867,0.616,5,-5.405,0,0.169,0.292,0.0,0.253,0.495,98.017,audio_features,spotify:track:1Tpn9QCsj746NNbDxQ24gr,https://api.spotify.com/v1/tracks/1Tpn9QCsj746NNbDxQ24gr,https://api.spotify.com/v1/audio-analysis/1Tpn9QCsj746NNbDxQ24gr,197856,4
1TyHSmUOC6yKo9AC0gBVFN,The Legendary Hero,Legend of Zelda Ultimate Medley,String Player Gamer,Just Fuck Me Up Fam,0.164,0.0786,9,-19.687,0,0.0575,0.993,0.941,0.175,0.0593,150.832,audio_features,spotify:track:1TyHSmUOC6yKo9AC0gBVFN,https://api.spotify.com/v1/tracks/1TyHSmUOC6yKo9AC0gBVFN,https://api.spotify.com/v1/audio-analysis/1TyHSmUOC6yKo9AC0gBVFN,45773,5
1U13SSgDOxK98L1FTWYrjQ,untitled 04 | 08.14.2014.,untitled unmastered.,Kendrick Lamar,Matt Music,0.512,0.128,4,-21.49,0,0.252,0.864,0.0,0.512,0.219,103.056,audio_features,spotify:track:1U13SSgDOxK98L1FTWYrjQ,https://api.spotify.com/v1/tracks/1U13SSgDOxK98L1FTWYrjQ,https://api.spotify.com/v1/audio-analysis/1U13SSgDOxK98L1FTWYrjQ,110067,4
1U4mweNwisxNj23ffuC9gO,Miss Me,Thank Me Later,Drake,Matt Music,0.426,0.862,2,-5.979,1,0.597,0.0813,0.0,0.34,0.332,100.3,audio_features,spotify:track:1U4mweNwisxNj23ffuC9gO,https://api.spotify.com/v1/tracks/1U4mweNwisxNj23ffuC9gO,https://api.spotify.com/v1/audio-analysis/1U4mweNwisxNj23ffuC9gO,305520,5
1U8Ho1nOzKXYDvfigOuHG4,Kush - Main,Kush,Dr. Dre,SHOTCLOCK BANGERS,0.444,0.866,7,-6.217,1,0.111,0.000622,4.72e-05,0.105,0.375,94.968,audio_features,spotify:track:1U8Ho1nOzKXYDvfigOuHG4,https://api.spotify.com/v1/tracks/1U8Ho1nOzKXYDvfigOuHG4,https://api.spotify.com/v1/audio-analysis/1U8Ho1nOzKXYDvfigOuHG4,235120,4
1UGD3lW3tDmgZfAVDh6w7r,Devil In A New Dress,My Beautiful Dark Twisted Fantasy,Kanye West,Matt Music,0.435,0.76,8,-4.935,0,0.0721,0.0175,0.0,0.158,0.206,80.082,audio_features,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/audio-analysis/1UGD3lW3tDmgZfAVDh6w7r,351947,4
1UjyF6okUHhnVxaLV8ojsA,Am I Wrong (feat. ScHoolboy Q),Malibu,Anderson .Paak,Matt Music,0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,audio_features,spotify:track:1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/tracks/1UjyF6okUHhnVxaLV8ojsA,https://api.spotify.com/v1/audio-analysis/1UjyF6okUHhnVxaLV8ojsA,253520,4
1UledP7E5IenOcwl2oZaSu,Loco,Prima Donna,Vince Staples,Matt Music,0.745,0.589,1,-11.242,0,0.428,0.145,2.02e-05,0.226,0.395,100.02,audio_features,spotify:track:1UledP7E5IenOcwl2oZaSu,https://api.spotify.com/v1/tracks/1UledP7E5IenOcwl2oZaSu,https://api.spotify.com/v1/audio-analysis/1UledP7E5IenOcwl2oZaSu,258333,4
1Uq3IOIy1CUlHUgP6vWpum,Smoke Break (feat. Future),Coloring Book,Chance the Rapper,Matt Music,0.705,0.453,3,-8.174,1,0.196,0.257,0.0,0.143,0.283,124.942,audio_features,spotify:track:1Uq3IOIy1CUlHUgP6vWpum,https://api.spotify.com/v1/tracks/1Uq3IOIy1CUlHUgP6vWpum,https://api.spotify.com/v1/audio-analysis/1Uq3IOIy1CUlHUgP6vWpum,226494,4
